LL XC,HL XC,HL Atoms,Post-HF Method,Basis,OH-H Distance,Total DFT Energy (A-in-B),AB LL Energy,A HL Energy,A LL Energy,PB Correction,AB_LL Time,A_LL Time,A_HL Time
PBE,PBE0,22,N/A,NAO-VCC-4Z,1.9620306864886794,-14856.020892843435,-14855.065670153434,-10470.08055771426,-10467.861595828683,0.16650215503452928,75.49494647979736,9.74025011062622,255.31895470619202
PBE,PBE0,16,N/A,NAO-VCC-4Z,1.3620306864886795,-14855.199313745594,-14854.63333805283,-8329.5446538379,-8327.731901137366,0.16845891313959882,78.81409859657288,12.27779483795166,246.36615753173828
PBE,PBE0,28,N/A,NAO-VCC-4Z,1.9620306864886794,-14856.435154573664,-14855.065670153443,-12610.003725608603,-12607.47863793365,0.1585247907580887,72.63883113861084,10.538044214248657,256.8864121437073
PBE,PBE0,22,N/A,NAO-VCC-4Z,1.7620306864886794,-14856.013374566528,-14855.055431981455,-10470.01562522734,-10467.793665531035,0.16653091821073865,71.6401777267456,11.469521522521973,254.09977221488953
PBE,PBE0,28,N/A,NAO-VCC-4Z,1.8620306864886793,-14856.437592362636,-14855.067327911367,-12609.986297814761,-12607.460056540473,0.15875954973897738,73.14769268035889,10.654475688934326,257.9677224159241
PBE,PBE0,22,N/A,NAO-VCC-4Z,1.6620306864886796,-14855.982083791281,-14855.021697725884,-10469.946154252837,-10467.721374378034,0.16657619791220743,76.66270232200623,11.203922748565674,258.23229813575745
PBE,PBE0,16,N/A,NAO-VCC-4Z,1.5620306864886795,-14855.509788157031,-14854.95379923888,-8330.009175520468,-8328.207906531296,0.16812529659811007,76.88379096984863,10.740383386611938,259.2520022392273
PBE,PBE0,16,N/A,NAO-VCC-4Z,1.4620306864886796,-14855.393939217285,-14854.833434632736,-8329.819678907785,-8328.013080249912,0.16813193645301414,74.22919774055481,11.567732810974121,257.3936336040497
PBE,PBE0,22,N/A,NAO-VCC-4Z,1.3620306864886795,-14855.606780511365,-14854.633338052825,-10469.463007724757,-10467.22540563646,0.1668340837645783,78.5246934890747,10.796200275421143,256.4224622249603
PBE,PBE0,28,N/A,NAO-VCC-4Z,1.7620306864886794,-14856.427496153814,-14855.055431981504,-12609.958912825176,-12607.431078509519,0.1586888739916548,73.93506407737732,12.049237966537476,261.2634696960449
PBE,PBE0,22,N/A,NAO-VCC-4Z,1.4620306864886796,-14855.80106184896,-14854.833434632737,-10469.703704057592,-10467.47210199705,0.1668412153971743,80.7317111492157,10.627573490142822,263.8812131881714
PBE,PBE0,22,N/A,NAO-VCC-4Z,1.8620306864886793,-14856.02381715773,-14855.06732791131,-10470.04745984954,-10467.826589412944,0.16640427588632029,78.86333918571472,10.112499237060547,266.55480575561523
PBE,PBE0,16,N/A,NAO-VCC-4Z,1.7620306864886794,-14855.605981048284,-14855.055431981511,-8330.228056050244,-8328.434081103405,0.1679478972150789,77.2195987701416,11.767772912979126,265.9988031387329
PBE,PBE0,28,N/A,NAO-VCC-4Z,1.6620306864886796,-14856.395708198997,-14855.02169772587,-12609.913457742925,-12607.383895782512,0.1589683345738015,67.96528553962708,11.697637557983398,268.6721782684326
PBE,PBE0,28,N/A,NAO-VCC-4Z,1.3620306864886795,-14856.021242815481,-14854.6333380528,-12609.4337667027,-12606.889117499826,0.15874373715930562,76.14201998710632,11.510743856430054,261.80933260917664
PBE,PBE0,22,N/A,NAO-VCC-4Z,1.5620306864886795,-14855.917117271296,-14854.953799238918,-10469.856721342247,-10467.6293899681,0.16677104682473373,75.171626329422,10.595475912094116,270.98989391326904
PBE,PBE0,16,N/A,NAO-VCC-4Z,1.2620306864886794,-14854.885068724423,-14854.31167380823,-8329.13948476062,-8327.318646666085,0.16860335909318364,75.92403030395508,11.265589237213135,263.15048146247864
PBE,PBE0,28,N/A,NAO-VCC-4Z,1.4620306864886796,-14856.215384803601,-14854.833434632728,-12609.669870710979,-12607.131850212476,0.15877515572532,74.92719340324402,12.72855257987976,272.82167315483093
PBE,PBE0,28,N/A,NAO-VCC-4Z,1.5620306864886795,-14856.331693243334,-14854.953799238878,-12609.805897926175,-12607.271560429283,0.15860109989942908,67.92053627967834,10.975808382034302,272.4881799221039
PBE,PBE0,28,N/A,NAO-VCC-4Z,1.2620306864886794,-14855.70657940751,-14854.311673808146,-12609.098609927642,-12606.547772943472,0.15892906110879723,78.9934914112091,11.531569719314575,279.98734617233276
PBE,PBE0,22,N/A,NAO-VCC-4Z,1.2620306864886794,-14855.292354740452,-14854.311673808214,-10469.109309442054,-10466.864492785757,0.16705642153243336,78.64123964309692,10.791575193405151,285.1146488189697
PBE,PBE0,28,N/A,NAO-VCC-5Z,4.362030686488679,-14856.257499003039,-14854.884004979629,-12610.088459355124,-12607.561329115866,0.15849184151715917,138.16933059692383,22.17121696472168,996.584495306015
PBE,PBE0,28,N/A,NAO-VCC-5Z,4.2620306864886786,-14856.259688359945,-14854.886074395936,-12610.081661298664,-12607.554366716624,0.1584220861248159,130.30946230888367,22.411086559295654,1007.0855221748352
PBE,PBE0,28,N/A,NAO-VCC-5Z,4.162030686488679,-14856.261702262485,-14854.888391016328,-12610.077020483483,-12607.550226915097,0.1585057491660756,134.54352688789368,22.83913016319275,1016.4160070419312
PBE,PBE0,28,N/A,NAO-VCC-5Z,4.062030686488679,-14856.264286836029,-14854.890987414348,-12610.063625585677,-12607.536556460454,0.15840987677590293,132.65226459503174,22.69677972793579,1025.1549594402313
PBE,PBE0,28,N/A,NAO-VCC-5Z,3.962030686488679,-14856.26664523268,-14854.893889601399,-12610.072902140999,-12607.54714641111,0.15867928843873058,136.66008949279785,22.927086353302002,1024.1450278759003
PBE,PBE0,28,N/A,NAO-VCC-5Z,3.86203068648868,-14856.269943490155,-14854.89715020816,-12610.067748561094,-12607.5421815164,0.15853521316094146,130.82275772094727,23.078118324279785,1040.3288700580597
PBE,PBE0,22,N/A,NAO-VCC-5Z,4.362030686488679,-14855.842757240174,-14854.884004979664,-10470.273446889078,-10468.05200489676,0.16615624140790253,129.95907497406006,22.220476865768433,1080.9465942382812
PBE,PBE0,28,N/A,NAO-VCC-5Z,3.762030686488679,-14856.273556263888,-14854.900815615725,-12610.054446815124,-12607.528507684121,0.1585358790712931,140.88229036331177,23.321343183517456,1061.9895873069763
PBE,PBE0,22,N/A,NAO-VCC-5Z,4.2620306864886786,-14855.84469316913,-14854.886074396045,-10470.25713348571,-10468.035456375499,0.16618527325550686,127.75140357017517,22.379251956939697,1091.875432729721
PBE,PBE0,22,N/A,NAO-VCC-5Z,4.162030686488679,-14855.847045235005,-14854.888391016302,-10470.24639044745,-10468.02483556897,0.16611616935467008,135.17219281196594,22.800140142440796,1103.5306169986725
PBE,PBE0,16,N/A,NAO-VCC-5Z,4.362030686488679,-14855.43470789284,-14854.884004979616,-8330.641104075057,-8328.852979343437,0.1676546078491772,134.2394380569458,22.236163854599,1102.9334359169006
PBE,PBE0,16,N/A,NAO-VCC-5Z,4.2620306864886786,-14855.436893899305,-14854.886074395914,-8330.636808406416,-8328.849076237642,0.16754163221594076,136.78194952011108,23.52415943145752,1115.5619909763336
PBE,PBE0,16,N/A,NAO-VCC-5Z,4.162030686488679,-14855.439783497364,-14854.88839101631,-8330.612334919573,-8328.823480385323,0.16710674089759187,133.67577576637268,22.694095849990845,1121.0746188163757
PBE,PBE0,22,N/A,NAO-VCC-5Z,4.062030686488679,-14855.849333506403,-14854.890987414357,-10470.244457626923,-10468.02364884414,0.1662163259814739,127.45725464820862,22.70673966407776,1106.7417080402374
PBE,PBE0,22,N/A,NAO-VCC-5Z,3.962030686488679,-14855.852335899122,-14854.893889601386,-10470.224907383958,-10468.003578755273,0.16614326126268916,137.8963749408722,22.918952226638794,1113.4944071769714
PBE,PBE0,28,N/A,NAO-VCC-5Z,3.662030686488679,-14856.277435575363,-14854.904932629159,-12610.048785772015,-12607.52310406541,0.15857123045236857,141.7548406124115,23.353606700897217,1109.8668413162231
PBE,PBE0,22,N/A,NAO-VCC-5Z,3.86203068648868,-14855.85537952411,-14854.897150208253,-10470.216413732058,-10467.995471872142,0.16616582820625966,137.56666612625122,23.238802194595337,1127.531489610672
PBE,PBE0,28,N/A,NAO-VCC-5Z,3.5620306864886793,-14856.281991885133,-14854.909570859802,-12610.042407967543,-12607.516864741965,0.1584411449926809,139.67429542541504,23.216204404830933,1128.2289741039276
PBE,PBE0,16,N/A,NAO-VCC-5Z,4.062030686488679,-14855.441040066004,-14854.890987414414,-8330.61439664377,-8328.82790012922,0.1678860805442462,136.76151061058044,22.78585958480835,1145.1886193752289
PBE,PBE0,16,N/A,NAO-VCC-5Z,3.962030686488679,-14855.444577610579,-14854.893889601395,-8330.593039739451,-8328.805475258507,0.16744773126779589,137.36065578460693,22.938570499420166,1156.0988385677338
PBE,PBE0,22,N/A,NAO-VCC-5Z,3.662030686488679,-14855.862750710141,-14854.90493262914,-10470.20538635752,-10467.985845034305,0.1661245264524302,137.6862325668335,23.510198831558228,1157.2192878723145
PBE,PBE0,28,N/A,NAO-VCC-5Z,3.362030686488679,-14856.292434486337,-14854.920680814625,-12610.038465444954,-12607.513944991188,0.15850718266245645,139.4090497493744,23.71163010597229,1151.534470319748
PBE,PBE0,28,N/A,NAO-VCC-5Z,3.4620306864886787,-14856.286940673672,-14854.914795254115,-12610.036595316607,-12607.511268281076,0.1584646481722898,136.06892108917236,24.21583080291748,1149.0130777359009
PBE,PBE0,22,N/A,NAO-VCC-5Z,3.5620306864886793,-14855.867025582953,-14854.909570859802,-10470.196912063282,-10467.977595367165,0.1662389695778494,143.36100101470947,23.231012105941772,1163.03657579422
PBE,PBE0,16,N/A,NAO-VCC-5Z,3.86203068648868,-14855.447748773602,-14854.897150208262,-8330.5752786495,-8328.787534357009,0.16758957662550922,138.76100516319275,23.106265544891357,1165.2476994991302
PBE,PBE0,22,N/A,NAO-VCC-5Z,3.762030686488679,-14855.858826608783,-14854.900815615672,-10470.213809004457,-10467.993902358845,0.16613364053780402,137.50415682792664,23.335755825042725,1163.8041961193085
PBE,PBE0,28,N/A,NAO-VCC-5Z,3.2620306864886794,-14856.298767839447,-14854.927312834454,-12610.033340423986,-12607.509062149813,0.15848545984928794,136.38629794120789,24.063278198242188,1162.9300291538239
PBE,PBE0,22,N/A,NAO-VCC-5Z,3.4620306864886787,-14855.87201886286,-14854.914795254133,-10470.187898933997,-10467.968847765605,0.1662712126119792,135.18754768371582,23.572089910507202,1177.5178816318512
PBE,PBE0,16,N/A,NAO-VCC-5Z,3.662030686488679,-14855.455488193598,-14854.904932629115,-8330.558906313778,-8328.772279888002,0.16714388113878417,137.2259624004364,23.34931492805481,1187.3186292648315
PBE,PBE0,16,N/A,NAO-VCC-5Z,3.762030686488679,-14855.451482205483,-14854.900815615647,-8330.571692770904,-8328.784756716508,0.16716479833672535,141.71961736679077,23.443561553955078,1191.2614307403564
PBE,PBE0,16,N/A,NAO-VCC-5Z,3.5620306864886793,-14855.459679423657,-14854.909570859802,-8330.548873154577,-8328.762890908034,0.16730695987950492,141.12006664276123,23.295842170715332,1193.9215569496155
PBE,PBE0,28,N/A,NAO-VCC-5Z,3.162030686488679,-14856.305899458306,-14854.934779781603,-12610.030931255103,-12607.507151212289,0.15845562728877843,143.36346077919006,23.910995960235596,1182.9831848144531
PBE,PBE0,22,N/A,NAO-VCC-5Z,3.362030686488679,-14855.877789220192,-14854.920680814655,-10470.18237542659,-10467.964228902352,0.16595808519577973,143.95622444152832,23.723971128463745,1194.8467791080475
PBE,PBE0,16,N/A,NAO-VCC-5Z,3.4620306864886787,-14855.464027880605,-14854.91479525412,-8330.547237725154,-8328.762828724111,0.16771032771723998,138.7493290901184,24.040740966796875,1207.573537349701
PBE,PBE0,28,N/A,NAO-VCC-5Z,3.0620306864886793,-14856.314299555568,-14854.943179127093,-12610.021838504534,-12607.497788242887,0.15822752431572926,146.45888996124268,24.164764404296875,1213.7642242908478
PBE,PBE0,22,N/A,NAO-VCC-5Z,3.2620306864886794,-14855.883921156295,-14854.927312834423,-10470.177576865033,-10467.959885681053,0.1661856232933828,142.85752415657043,23.946449518203735,1219.601779460907
PBE,PBE0,16,N/A,NAO-VCC-5Z,3.2620306864886794,-14855.476710797673,-14854.927312834432,-8330.510670938784,-8328.725617968761,0.16722258013232807,143.93688201904297,23.911246061325073,1220.8559081554413
PBE,PBE0,16,N/A,NAO-VCC-5Z,3.362030686488679,-14855.469666066672,-14854.920680814646,-8330.541273180945,-8328.75784017269,0.16761054699510533,139.81074333190918,25.423799514770508,1226.7661888599396
PBE,PBE0,16,N/A,NAO-VCC-5Z,3.162030686488679,-14855.483184304132,-14854.934779781624,-8330.51592105351,-8328.733447148725,0.16755159986322093,136.11337184906006,24.014432907104492,1234.712238073349
PBE,PBE0,22,N/A,NAO-VCC-5Z,3.162030686488679,-14855.890954521989,-14854.934779781543,-10470.171634944145,-10467.95470537625,0.16624503032907142,144.25704169273376,23.930311679840088,1239.709804534912
PBE,PBE0,16,N/A,NAO-VCC-5Z,3.0620306864886793,-14855.49110174857,-14854.943179127009,-8330.504121121225,-8328.721752505018,0.16758413869345307,140.4755790233612,24.38585591316223,1246.228164434433
PBE,PBE0,22,N/A,NAO-VCC-5Z,2.9620306864886796,-14855.908181513729,-14854.952608808355,-10470.157900562128,-10467.941850518637,0.16613745911232203,139.30197858810425,26.350940942764282,1249.3653209209442
PBE,PBE0,16,N/A,NAO-VCC-5Z,2.9620306864886796,-14855.49996979712,-14854.952608808348,-8330.493701484376,-8328.711853554712,0.1678305391979553,147.62776899337769,24.44981622695923,1257.2498540878296
PBE,PBE0,22,N/A,NAO-VCC-5Z,3.0620306864886793,-14855.899023368193,-14854.943179127093,-10470.163162917755,-10467.94676264955,0.1662016369565926,145.41717147827148,24.253769874572754,1269.419392824173
PBE,PBE0,22,N/A,NAO-VCC-5Z,2.862030686488679,-14855.917419988285,-14854.962291294565,-10470.154116759233,-10467.938695979185,0.16615476855233957,140.3970386981964,24.329855918884277,1264.7621278762817
PBE,PBE0,22,N/A,NAO-VCC-5Z,2.7620306864886794,-14855.928622804504,-14854.974053599748,-10470.14271757085,-10467.92726226808,0.16657658623324773,153.91103148460388,24.88962483406067,1274.2603743076324
PBE,PBE0,16,N/A,NAO-VCC-5Z,2.862030686488679,-14855.50956704988,-14854.962291294498,-8330.479614579552,-8328.697906240359,0.16755964157397668,148.43052172660828,24.273359060287476,1284.8694541454315
PBE,PBE0,28,N/A,NAO-VCC-5Z,2.9620306864886796,-14856.32283855715,-14854.952608808344,-12610.028541909272,-12607.505786132931,0.15854939828212725,145.52491521835327,24.42620277404785,1290.0536563396454
PBE,PBE0,22,N/A,NAO-VCC-5Z,2.6620306864886794,-14855.941420053588,-14854.987065750827,-10470.142833754919,-10467.928318151546,0.16624541599189857,147.03881549835205,25.00914168357849,1294.7051391601562
PBE,PBE0,28,N/A,NAO-VCC-5Z,2.862030686488679,-14856.332199856315,-14854.962291294627,-12610.02330543772,-12607.500701921326,0.15851421155534545,144.31967282295227,24.375120401382446,1311.5602407455444
PBE,PBE0,22,N/A,NAO-VCC-5Z,2.5620306864886793,-14855.955286396465,-14855.001317083488,-10470.136637218302,-10467.922144567185,0.16635590802436023,148.49339246749878,25.527782917022705,1309.5846436023712
PBE,PBE0,22,N/A,NAO-VCC-5Z,2.462030686488679,-14855.970396297038,-14855.016702429271,-10470.134969392115,-10467.92093838433,0.16628715155568488,149.28992915153503,24.814211130142212,1321.316041469574
PBE,PBE0,28,N/A,NAO-VCC-5Z,2.7620306864886794,-14856.343571836811,-14854.974053599639,-12610.02510727799,-12607.502963545267,0.15856085040855522,146.49210667610168,25.11465835571289,1327.3501555919647
PBE,PBE0,28,N/A,NAO-VCC-5Z,2.6620306864886794,-14856.356193478076,-14854.987065750769,-12610.028434600983,-12607.50680239769,0.15852475591126633,152.27032589912415,25.308594465255737,1327.0280375480652
PBE,PBE0,28,N/A,NAO-VCC-5Z,2.5620306864886793,-14856.370141433734,-14855.001317083403,-12610.02812923672,-12607.506646858925,0.15851475524596434,145.41575479507446,25.48884916305542,1341.8070170879364
PBE,PBE0,22,N/A,NAO-VCC-5Z,2.362030686488679,-14855.986403122813,-14855.032957141433,-10470.133840875562,-10467.920359637481,0.16629622655351126,147.95505213737488,24.873326778411865,1346.3115618228912
PBE,PBE0,28,N/A,NAO-VCC-5Z,2.462030686488679,-14856.384929475636,-14855.016702429262,-12610.03531214124,-12607.514632002083,0.1586733242412775,151.4131999015808,24.91078519821167,1356.6356678009033
PBE,PBE0,22,N/A,NAO-VCC-5Z,2.16203068648868,-14856.018236559421,-14855.064678892388,-10470.125492929123,-10467.912075268428,0.1661601091849344,146.69528460502625,25.744561195373535,1353.3077206611633
PBE,PBE0,22,N/A,NAO-VCC-5Z,2.262030686488679,-14856.002633879702,-14855.04955226462,-10470.129921935986,-10467.916256791388,0.166580309040855,151.67546701431274,25.21419334411621,1363.1796672344208
PBE,PBE0,28,N/A,NAO-VCC-5Z,2.362030686488679,-14856.40128151043,-14855.032957141486,-12610.033689330592,-12607.512641643083,0.158526338501625,152.07683634757996,24.888224363327026,1370.795708656311
PBE,PBE0,22,N/A,NAO-VCC-5Z,2.0620306864886793,-14856.032599406291,-14855.078688345597,-10470.119549122655,-10467.905627249424,0.1663871284700253,152.36139941215515,25.697929620742798,1375.0304579734802
PBE,PBE0,28,N/A,NAO-VCC-5Z,2.262030686488679,-14856.417764976266,-14855.04955226458,-12610.032772335537,-12607.511654552509,0.15857730202134945,145.12969851493835,25.3398220539093,1380.4791095256805
PBE,PBE0,22,N/A,NAO-VCC-5Z,1.9620306864886794,-14856.042799785719,-14855.088296966322,-10470.099026037495,-10467.883990271413,0.1665306095497574,159.12429761886597,25.80500030517578,1381.582317352295
PBE,PBE0,28,N/A,NAO-VCC-5Z,2.16203068648868,-14856.433211726759,-14855.064678892357,-12610.027726903852,-12607.50585660219,0.15843483949151382,152.16861987113953,25.58130407333374,1397.9976871013641
PBE,PBE0,28,N/A,NAO-VCC-5Z,2.0620306864886793,-14856.447411655212,-14855.07868834562,-12610.039011815767,-12607.517513458575,0.1585539444262419,153.34102725982666,25.878849506378174,1406.912572145462
PBE,PBE0,22,N/A,NAO-VCC-5Z,1.8620306864886793,-14856.045698241103,-14855.089872770897,-10470.070859518717,-10467.854315338922,0.16638766000945582,160.0703718662262,26.053284406661987,1395.127673625946
PBE,PBE0,22,N/A,NAO-VCC-5Z,1.7620306864886794,-14856.035189019609,-14855.077904424003,-10470.03894580263,-10467.821001710887,0.16651873337566758,154.8021001815796,26.29551911354065,1400.2143173217773
PBE,PBE0,28,N/A,NAO-VCC-5Z,1.9620306864886794,-14856.45794274525,-14855.088296966325,-12610.019944181327,-12607.496867713968,0.15845364700277279,149.64750123023987,25.84158968925476,1423.8827900886536
PBE,PBE0,28,N/A,NAO-VCC-5Z,1.4620306864886796,-14856.238020100247,-14854.855799676354,-12609.68565012368,-12607.149380445906,0.15874199001703812,171.75526595115662,27.65547204017639,1405.998517036438
PBE,PBE0,22,N/A,NAO-VCC-5Z,1.6620306864886796,-14856.003941976247,-14855.044112954953,-10469.965745751873,-10467.744595850327,0.1665379331086176,165.20627880096436,26.71083927154541,1421.1307983398438
PBE,PBE0,28,N/A,NAO-VCC-5Z,1.8620306864886793,-14856.460452161735,-14855.08987277077,-12610.002459321515,-12607.478201917816,0.1585908487629281,154.50270462036133,26.12720036506653,1443.013356924057
PBE,PBE0,28,N/A,NAO-VCC-5Z,1.7620306864886794,-14856.449837334221,-14855.077904424052,-12609.985420241293,-12607.460425935646,0.15876865980592103,162.76253175735474,26.46698260307312,1444.5871348381042
PBE,PBE0,28,N/A,NAO-VCC-5Z,1.3620306864886795,-14856.043401660787,-14854.655645897346,-12609.466566121202,-12606.924985763988,0.15901976159058584,172.5040318965912,28.395017385482788,1419.2401447296143
PBE,PBE0,28,N/A,NAO-VCC-5Z,1.6620306864886796,-14856.418276698218,-14855.044112955009,-12609.931301108707,-12607.403926416697,0.15896708876235024,161.39468479156494,26.847520351409912,1470.7680232524872
PBE,PBE0,22,N/A,NAO-VCC-5Z,1.5620306864886795,-14855.938971209262,-14854.976178829036,-10469.876867756313,-10467.65324947573,0.1667299796747994,169.67648887634277,27.342577695846558,1466.48783993721
PBE,PBE0,28,N/A,NAO-VCC-5Z,1.5620306864886795,-14856.354214664621,-14854.976178828992,-12609.825499172326,-12607.293321005109,0.15861927254555008,167.43175840377808,27.476625442504883,1482.5589938163757
PBE,PBE0,22,N/A,NAO-VCC-5Z,1.4620306864886796,-14855.822884623183,-14854.855799676356,-10469.72423528779,-10467.4961957075,0.1668338523665745,171.63351321220398,27.65826153755188,1480.300400018692
PBE,PBE0,22,N/A,NAO-VCC-5Z,1.3620306864886795,-14855.628543692012,-14854.655645897315,-10469.490376919322,-10467.256364372013,0.16710798647665484,174.26398515701294,28.38135075569153,1503.536614894867
PBE,PBE0,22,N/A,NAO-VCC-5Z,1.2620306864886794,-14855.313231683069,-14854.332628429154,-10469.12555496079,-10466.883749818215,0.1670455025447778,176.48557090759277,28.346205711364746,1503.5957894325256
PBE,PBE0,28,N/A,NAO-VCC-5Z,1.2620306864886794,-14855.728289335975,-14854.332628429185,-12609.113422257311,-12606.563820475625,0.15892762552423048,164.3962254524231,28.333407878875732,1538.7544481754303
